BPG	P2G	P3G	ADP	DHAP	E4P	F6P	FBP	GAP	NADPH	PEP	PHI	R5P	Ru5P	RuBP	S7P	SBP	Xu5P	PYR	ATP	NADP	O2	CO2_cax	CO2_cyt	ACCOA	NADH	NAD	COA	PPool
4.448713E-04	1.507450E-01	1.019351E+01	4.939096E-01	4.131062E-02	3.691285E-01	7.852476E-01	1.972620E-01	3.931452E+00	3.584491E-01	6.228086E-01	2.281055E+00	3.992298E-02	1.531941E-02	6.594987E-01	2.009788E-01	3.699952E-04	7.967027E-02	2.066965E+01	3.029276E-01	1.789196E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.936690E-02	1.858645E-03	1.654124E-02	3.089601E-02	2.509161E+00
9.046469E-03	2.173954E-01	5.329216E+00	4.892095E-01	2.069229E+00	4.747201E-03	2.226856E+00	7.906072E-02	1.816935E+01	1.561282E+00	1.826102E-01	9.432434E+00	4.964219E-02	8.982851E-03	1.766306E+00	2.868924E-01	8.559558E-04	5.060411E-02	7.314799E-04	1.702906E+00	5.906702E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.309798E-02	1.197348E-01	6.514114E-01	1.594028E-04	1.037568E+01
6.160059E-03	1.700860E-01	1.131808E+01	6.346564E-01	4.373075E+00	1.557228E-02	1.876697E+00	1.729360E+00	5.880898E+00	9.018248E-01	2.034542E-01	3.269198E+00	7.594605E-02	8.472441E-03	1.106529E+00	2.612461E+00	5.641284E-04	7.150463E+00	6.897939E+00	7.887809E+00	3.799776E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.553007E-03	3.368203E-03	3.780433E-02	3.360040E+01	3.596118E+00
5.185205E-03	2.982533E-01	7.586812E+00	5.810884E-01	4.966629E-01	9.921868E-02	1.937836E-01	3.344444E-02	2.271581E+01	1.541935E+01	1.902024E-01	2.919412E+00	1.018287E-01	2.053411E-02	6.111670E-02	3.418781E-01	1.336669E-04	1.787071E-01	8.601868E-01	1.004375E+00	7.979788E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.310418E-01	2.839296E-02	2.385678E-01	5.083233E-04	3.211353E+00
1.287404E-02	1.317202E-01	7.350173E+00	3.597596E-01	5.966857E+00	6.145837E-03	8.720197E-01	3.381973E-02	2.695841E+01	1.592456E+00	4.076027E-01	2.638901E+00	5.682995E-02	9.195737E-03	5.530442E+00	1.227946E+00	1.515607E-04	3.602361E+00	3.870287E+00	4.047981E+00	1.398625E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.486816E-01	7.929974E-03	3.859986E-02	1.537026E-04	2.902791E+00
1.112918E-03	2.724457E-01	3.510201E+00	1.211763E+00	1.311718E-01	2.891004E-01	4.456952E-01	3.720385E-02	4.164497E+00	1.208977E+00	2.647867E-01	3.276379E+00	8.584642E-02	1.007944E-02	1.715871E+00	5.941150E-02	2.645930E-03	6.208883E-02	1.591963E-02	2.396240E+00	5.544370E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.894254E-01	5.824135E-03	1.924524E-02	1.736461E-01	3.604017E+00
5.188461E-04	6.129910E-01	3.781026E+00	1.816378E+00	2.575814E+00	3.880623E-03	1.779965E-01	1.916175E-01	7.295035E+00	1.345685E+01	1.161857E+00	1.201843E+00	1.164706E-01	1.438874E-02	3.879884E-01	6.959976E-02	1.573522E-04	1.242426E-01	2.348567E-04	4.410191E+00	6.663181E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.051508E-01	1.278096E-02	1.176462E-01	1.606465E-01	1.322027E+00
7.521096E-03	4.184886E-01	6.193290E+00	7.685367E-02	1.059965E-01	2.057240E-02	2.253220E+00	1.725161E-02	1.222910E+00	2.274772E-03	1.435976E+00	1.329176E+00	1.499678E-01	1.459947E-02	2.231220E-01	2.599964E+00	1.954642E-04	8.204839E-02	7.520637E-02	7.001592E-01	6.665898E-03	2.730000E-01	1.500000E-01	1.360000E-02	5.363610E-01	2.306578E-04	6.771139E-03	4.425943E-02	1.462094E+00
6.820783E-03	1.220205E-01	9.888578E+00	2.648975E+00	6.567179E-01	3.139579E-01	2.723754E+00	2.100245E-01	1.694584E+00	2.810869E-01	3.554269E-01	1.842745E+01	1.483186E-01	8.032497E-03	3.812813E-01	1.385304E-01	2.923441E-03	1.022529E-01	6.117862E-02	2.462234E+01	4.022315E-02	2.730000E-01	1.500000E-01	1.360000E-02	7.947432E-03	5.348348E-04	8.239072E-03	1.187899E-02	2.027020E+01
5.013634E-03	3.412505E-01	1.802114E+00	1.322881E+00	3.506653E+00	4.169967E-02	4.213601E+00	2.394620E-02	5.176486E-01	4.188908E+00	9.098405E-01	6.408902E+00	1.200004E-01	2.145626E-02	1.771347E-01	8.099726E-01	8.744483E-04	9.910374E-02	5.870039E-03	1.003275E+01	9.734236E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.514716E-02	1.414460E-01	4.731680E-01	4.246148E-02	7.049792E+00
1.610456E-03	1.668826E-01	3.916743E+00	9.628877E-02	7.865249E-01	1.039082E-01	2.082444E+00	2.079414E+00	7.820368E-01	1.133664E-01	5.077242E-01	2.875250E+00	1.458808E-01	8.895228E-03	8.420039E-01	1.066889E+00	4.888775E-03	8.255401E-02	1.741059E-02	5.234266E-01	6.129708E-02	2.730000E-01	1.500000E-01	1.360000E-02	3.926715E-01	1.528872E-02	5.979341E-01	1.614023E+01	3.162775E+00
7.167341E-03	4.195641E-01	3.491349E+00	2.380735E+00	6.626528E-02	2.313577E-01	4.198764E+00	1.164908E-01	3.027135E+00	2.943637E+00	6.454150E-01	9.060658E+00	8.122058E-02	2.174835E-02	6.256661E-02	3.345291E+00	1.802517E-04	6.336942E-01	1.876746E+01	1.750606E+01	3.403269E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.741168E-02	2.458945E-03	7.108957E-02	1.784184E+00	9.966724E+00
1.096395E-03	7.596136E-01	6.136182E+00	1.096134E-01	3.398475E+00	3.527413E-02	8.348615E-01	2.192763E+00	5.506157E+00	2.037121E-01	1.251513E+00	3.767156E+00	7.245320E-02	1.809521E-02	2.445538E-01	8.006615E-02	6.051729E-04	2.597986E-01	1.325294E-02	8.640135E-01	9.745576E-03	2.730000E-01	1.500000E-01	1.360000E-02	5.950544E-01	8.533473E-03	5.421961E-02	1.940039E-04	4.143872E+00
1.463728E-02	2.218284E-01	3.642718E+00	3.278645E-01	7.477820E-01	5.094952E-02	9.611276E-01	9.413489E-01	9.125992E+00	1.595106E+00	3.329597E-01	1.202891E+00	1.496660E-01	1.105489E-02	2.023918E+00	1.143933E+00	2.399360E-04	3.192075E-01	3.873147E-02	4.094681E+00	6.794974E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.027667E-01	1.967419E-03	1.804259E-02	1.016682E+00	1.323180E+00
4.757499E-03	2.950582E-01	9.381364E+00	4.558426E-02	4.290006E-01	6.556421E-02	1.741010E-01	1.237261E-01	2.973495E+00	1.311747E+00	6.772640E-01	3.866152E+00	8.762010E-02	1.470356E-02	1.903888E+00	7.146155E-02	1.307159E-03	6.096404E-02	1.502691E+00	1.586746E-01	6.516991E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.320738E-02	1.852977E-04	7.805005E-03	1.164565E-01	4.252767E+00
1.674802E-02	3.777996E-01	4.522774E+00	1.133325E+00	3.032135E+00	1.378801E-02	2.177403E-01	2.963601E-02	4.674027E+00	9.027042E+00	1.391922E+00	1.371956E+01	6.840998E-02	8.992548E-03	1.713559E-01	1.189234E-01	2.039107E-04	1.500497E-01	1.658398E-02	1.028863E+01	4.130693E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.846383E-01	9.480384E-03	1.320199E-01	1.238988E+01	1.509152E+01
7.635310E-03	1.621909E-01	6.357433E+00	1.271872E+00	4.265436E+00	1.337286E-02	3.737762E-01	2.831609E+00	6.008502E+00	1.749541E-01	5.893660E-01	8.123049E+00	1.071485E-01	1.068174E-02	2.949988E-01	2.678809E+00	1.829966E-03	1.468391E+00	6.387303E-02	1.724384E+01	9.212316E-03	2.730000E-01	1.500000E-01	1.360000E-02	4.000077E-02	8.559032E-04	1.471177E-01	3.197864E-03	8.935354E+00
1.467084E-02	8.055780E-02	1.087339E+01	2.262326E+00	5.217405E-01	9.176642E-01	9.248204E-01	3.629231E-02	5.713100E+00	4.391018E+00	2.225934E-01	7.016607E+00	5.365325E-02	9.266282E-03	5.913727E-01	2.962587E+00	1.142057E-03	4.418461E-02	4.036703E-03	1.989591E+01	9.479914E-01	2.730000E-01	1.500000E-01	1.360000E-02	3.643170E-03	2.380508E-03	1.552421E-02	1.920401E+01	7.718268E+00
1.172181E-02	1.299876E-01	1.109179E+01	1.760220E+00	4.189168E+00	2.787847E-02	6.017694E-01	2.306475E-02	1.688010E+00	4.101083E-02	4.018960E-01	7.422636E+00	6.311934E-02	1.370849E-02	5.852331E+00	9.357922E-02	7.833413E-04	2.476653E-01	7.173394E-04	2.338992E+01	1.010359E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.984224E-02	5.661246E-04	1.081591E-01	1.258253E-01	8.164900E+00
1.528571E-03	6.251869E-01	3.377403E+00	1.075598E+00	2.414189E-02	1.535318E+00	4.699431E+00	5.211587E-02	4.244899E+00	4.069427E+00	1.660562E+00	5.503584E+00	1.057964E-01	1.136856E-02	2.768205E-01	1.301529E+00	9.009186E-04	1.551613E-01	1.024486E-03	1.122562E+01	2.566480E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.599671E-02	5.275106E-03	4.683798E-01	3.591505E+00	6.053942E+00
7.762243E-03	3.061280E-01	9.207313E+00	1.074229E+00	5.946863E-01	1.703968E-01	5.800638E-01	5.604041E-02	5.223050E+00	5.868324E-01	6.555679E-01	2.571896E+00	3.385318E-02	8.156961E-03	4.897725E+00	3.582689E+00	2.717356E-04	5.373357E-02	1.396920E+01	1.881079E+00	2.747716E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.097001E-01	3.149162E-03	5.234953E-01	1.198389E-02	2.829086E+00
3.238822E-03	3.648698E-01	2.132485E+00	3.267781E+00	8.894107E-02	1.754594E-01	2.726696E+00	3.445140E-01	3.214472E+00	3.808977E-01	7.552652E-01	4.077172E+00	1.070968E-01	4.517678E-02	9.120855E+00	1.130531E+00	1.409961E-04	2.115824E-01	2.477562E-04	3.364988E+01	6.388267E-02	2.730000E-01	1.500000E-01	1.360000E-02	7.495084E-03	1.868616E-03	8.710535E-02	2.510052E-02	4.484889E+00
2.271859E-03	3.445486E-01	1.828615E+00	8.062725E-02	6.035092E+00	1.191343E-03	2.335481E-01	3.214450E-01	4.946639E+00	5.096651E+00	3.027316E-01	1.246282E+00	3.056778E-02	1.111663E-02	1.850534E-01	4.002728E+00	2.553064E-04	5.368313E-02	2.472106E-03	3.659418E-01	2.172169E-01	2.730000E-01	1.500000E-01	1.360000E-02	7.875536E-02	1.176722E-03	3.473533E-02	6.857878E-02	1.370910E+00
2.495457E-02	3.538787E-01	9.994342E+00	1.984693E-01	1.164776E+00	1.982385E+00	3.451723E+00	4.877718E+00	4.956279E+00	1.002839E-01	8.803806E-01	2.168467E+00	3.768627E-02	1.131533E-02	2.017878E+00	2.354836E-02	1.544322E-04	7.557796E-02	1.074444E-01	1.515123E+00	7.521750E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.746746E-02	5.948779E-03	5.854787E-01	5.466891E-04	2.385314E+00
4.531760E-03	6.224769E-01	4.189300E+00	2.148328E+00	9.138099E-01	4.837256E-02	2.230537E+00	6.216796E-01	5.891953E-01	1.055449E+00	2.159933E+00	1.691953E+01	4.336761E-02	9.439331E-03	1.725047E+00	4.187407E+00	2.517837E-04	1.229747E-01	4.700145E-01	9.798498E+00	6.636418E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.625316E-01	5.894803E-03	6.238539E-02	1.655180E+01	1.861148E+01
5.290130E-02	2.230204E-01	1.004847E+01	1.472998E+00	7.389884E-01	3.065300E-01	4.228419E+00	1.814417E-02	3.281641E+00	1.385936E-02	4.180147E-01	2.596382E+00	3.376450E-02	1.298831E-02	5.859911E-01	1.350996E+00	1.575757E-02	1.927625E-01	5.764768E-04	1.954489E+01	1.759896E-02	2.730000E-01	1.500000E-01	1.360000E-02	5.277166E-03	1.356271E-02	3.978676E-02	1.393394E-01	2.856020E+00
8.666415E-04	3.755513E-01	4.257524E+00	1.832050E+00	4.188876E-01	9.203995E-03	3.139372E+00	3.755898E+00	4.257168E+00	2.434723E-01	4.262769E-01	1.844775E+00	1.236540E-01	7.874875E-03	6.875221E-01	8.697053E-01	2.325184E-04	2.140019E-01	6.604691E-02	1.808000E+00	1.691267E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.225923E-02	1.098165E-02	1.284300E-01	8.425861E-04	2.029253E+00
3.102056E-02	7.049998E-01	8.501756E+00	1.035842E+00	7.162994E-02	2.168739E+00	1.364904E+00	8.609935E-01	3.869006E+01	1.147083E-01	1.285175E+00	1.022364E+00	6.604802E-02	8.165160E-03	2.286298E-01	6.378583E-01	1.638650E-03	3.225173E-01	8.181355E-03	7.890208E+00	1.702406E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.581903E-01	2.911203E-03	9.658081E-02	2.627100E-01	1.124600E+00
7.147309E-03	2.820208E-01	1.096440E+01	7.820346E-02	1.679923E+00	1.036134E-01	3.572880E-01	2.001592E-01	9.513808E+00	1.491454E+00	2.050670E-01	1.224661E+00	1.196857E-01	1.366272E-02	2.136998E-01	1.001051E-01	1.840651E-04	1.057992E-01	7.129094E-02	2.284678E-01	5.716365E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.138620E-02	3.105790E-03	5.454858E-01	8.959026E-02	1.347127E+00
1.767928E-04	9.406480E-02	7.849136E-01	6.068965E-02	6.023212E+00	1.446770E-02	2.579192E+00	1.162988E-01	8.928421E-01	5.859499E-01	2.203022E-01	1.904065E+00	1.345443E-01	1.011548E-02	2.021152E+00	2.384859E-01	1.487384E-04	7.733459E-02	4.407378E-04	5.240550E-01	3.671652E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.400819E-01	6.293809E-04	6.892241E-02	1.104030E+01	2.094472E+00
1.289407E-03	3.194013E-01	7.212068E+00	6.494388E-01	1.898522E+00	1.098206E-03	4.840033E-01	9.686270E-01	2.028816E+00	2.259989E-01	1.014070E+00	2.220794E+00	9.832312E-02	2.087030E-02	7.719622E-01	4.319701E+00	1.793508E-04	2.395904E+00	1.729296E+00	2.159061E+00	2.023858E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.393694E-02	5.467079E-02	2.145875E-01	1.625029E-04	2.442873E+00
3.623040E-03	4.516738E-02	4.630780E+00	8.414227E-01	4.651550E+00	1.442529E+01	4.455177E+00	1.016012E-01	3.234195E+01	2.162016E-01	2.127425E-01	1.701730E+00	5.110539E-02	8.197071E-03	7.988134E+00	1.155651E-01	1.240329E+00	5.672638E-02	1.544994E-03	2.876162E+00	1.320694E-02	2.730000E-01	1.500000E-01	1.360000E-02	7.226611E-02	1.209839E-02	1.972314E-01	3.884299E-03	1.871903E+00
9.182495E-03	1.079418E-01	4.945519E+00	7.016589E-02	3.463529E+00	3.027742E-03	7.966759E-01	1.303661E-01	5.834279E-01	1.674248E+00	4.211249E-01	1.027653E+01	7.846438E-02	1.518870E-02	2.903213E+00	4.728491E-01	1.858361E-04	3.511660E-01	6.502318E-02	7.386851E-01	1.925670E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.113416E-02	6.119398E-02	5.608580E-01	6.518229E+01	1.130418E+01
2.316159E-02	3.848370E-01	7.735420E+00	2.607621E+00	1.145696E+00	1.224751E-02	7.739780E-01	3.173424E-02	1.932005E+00	1.792421E-02	1.083608E+00	1.493889E+00	1.258107E-01	3.247438E-02	3.804213E-01	1.043212E-01	2.024826E-03	1.604101E-01	3.701255E+00	1.771661E+01	8.478962E-03	2.730000E-01	1.500000E-01	1.360000E-02	1.870873E-02	1.346239E-02	4.098356E-02	1.052224E-04	1.643278E+00
3.244085E-03	4.136865E-01	1.064442E+01	1.958655E+00	5.915660E-02	5.374967E-02	9.632063E-01	1.679736E-01	1.611268E+01	2.861304E-01	2.422088E-01	2.012576E+00	1.256860E-01	4.929768E-02	1.735982E+00	8.757190E-02	4.119860E-04	1.853511E+00	3.491743E-03	1.422842E+01	1.967557E-02	2.730000E-01	1.500000E-01	1.360000E-02	8.396067E-01	3.254938E-04	2.654275E-02	6.866598E-04	2.213834E+00
7.458072E-04	1.993216E-01	3.997695E+00	3.348633E-01	2.098746E+00	1.320170E-03	2.654891E-01	5.125791E-02	3.015077E-01	2.978813E-01	9.977932E-01	1.049131E+00	3.414638E-02	1.421034E-02	1.296835E+00	3.582867E+00	3.575871E-04	1.046808E-01	2.835182E-04	4.551400E-01	2.176556E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.211133E-01	4.483351E-03	4.356331E-01	1.361571E+00	1.154044E+00
5.067622E-03	2.737302E-01	1.020867E+01	2.029428E-01	2.479170E+00	6.726990E-03	2.798690E+00	1.623640E-01	2.512616E+00	1.972436E+00	1.260890E+00	8.998558E+00	7.215365E-02	1.451688E-02	7.082411E-01	1.425721E-01	8.663249E-04	2.765457E-01	6.170351E-01	2.649808E+00	3.739456E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.110000E-03	1.931873E-02	2.844968E-01	2.818025E-02	9.898414E+00
2.573195E-03	4.452062E-01	9.709118E+00	2.471343E-01	5.214651E+00	6.515694E-02	2.414089E+00	9.443373E-02	1.466715E+00	1.359744E-01	2.067570E-01	1.170191E+00	6.282838E-02	1.606579E-02	7.502780E+00	1.526921E-01	5.672820E-04	8.960005E-02	1.090480E-03	8.189756E-01	1.941414E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.949738E-02	4.731437E-04	1.010092E-02	4.726166E-04	1.287210E+00
4.381855E-03	4.553286E-02	7.210748E+00	3.499707E+00	1.627414E+00	2.928844E-02	3.393408E+00	1.668376E-02	8.143463E+00	1.826340E+00	1.942490E-01	6.457226E+00	9.626221E-02	1.181363E-02	8.154638E-01	8.131846E-01	6.177728E-03	4.079556E+00	2.745406E-03	6.388929E+00	1.381020E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.664594E-01	2.959415E-03	1.607189E-02	1.935079E+00	7.102949E+00
1.080677E-02	3.204094E-01	6.006638E+00	1.023742E+00	5.507232E-01	2.514249E-02	2.042835E+00	1.878085E+00	8.663620E+00	2.442012E+00	6.493108E-01	4.767528E+00	8.545129E-02	9.817500E-03	8.852097E+00	7.289367E-01	5.398332E-04	4.802549E-02	1.568109E+01	5.196752E+00	8.993088E-02	2.730000E-01	1.500000E-01	1.360000E-02	4.820232E-02	1.657608E-03	3.353347E-01	3.400334E+01	5.244281E+00
5.781111E-04	2.423694E-01	1.710601E+00	2.325720E+00	4.686865E+00	1.568415E-02	2.199109E+00	1.790016E+00	1.578565E+00	2.017048E+01	2.663232E-01	1.059224E+00	1.429490E-01	1.348095E-02	2.320410E-01	1.922560E+00	1.277831E-04	4.652907E-01	2.615845E-04	1.872837E+01	7.457028E-01	2.730000E-01	1.500000E-01	1.360000E-02	8.501415E-03	8.139432E-03	7.506925E-02	8.478014E-03	1.165146E+00
2.163620E-02	6.558372E-01	4.834226E+00	1.034464E+00	5.200497E-01	3.627241E-01	2.909568E-01	5.867790E-02	1.764681E+01	3.121302E+00	6.946551E-01	1.463299E+00	4.217015E-02	1.438870E-02	6.639915E+00	7.620694E-01	2.730434E-03	1.480418E-01	2.412254E-03	1.565119E+01	6.134482E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.472010E-02	1.187316E-04	1.637729E-02	2.924911E-01	1.609629E+00
1.848847E-03	2.546906E-01	4.400508E+00	5.371795E-01	1.365381E+00	5.703287E-02	1.782705E+00	2.869639E-01	1.136672E+01	1.672805E-01	9.228078E-01	4.023449E+00	1.396125E-01	9.302694E-03	9.901035E+00	6.597896E-01	6.696148E-04	3.942662E+00	6.248371E+00	5.332823E+00	6.780104E-03	2.730000E-01	1.500000E-01	1.360000E-02	6.893377E-01	2.338703E-02	6.481363E-01	1.558610E-01	4.425794E+00
4.991838E-03	1.432843E-01	6.821954E+00	5.760229E-01	1.834740E-01	1.815766E-02	1.525405E+00	8.878219E-01	1.947590E+01	4.408396E+00	2.281469E-01	1.094597E+00	1.160746E-01	1.266906E-02	8.648564E-02	2.456555E-02	1.541248E-04	9.770972E-02	9.935533E-04	9.596844E-01	5.416363E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.317721E-01	4.447893E-04	7.509475E-02	4.394671E+01	1.204057E+00
2.739886E-03	9.910893E-02	6.856264E+00	7.112339E-01	2.212629E-01	1.091734E-02	2.037031E-01	2.865070E-01	8.309462E-01	7.724999E-01	3.267673E-01	6.506305E+00	3.109113E-02	1.207676E-02	9.960705E-01	5.782627E-02	1.457694E-04	9.625789E-02	1.692656E-03	7.217112E-01	2.027143E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.184020E-03	1.053651E-03	4.112630E-02	6.608281E-02	7.156936E+00
7.601233E-03	5.788281E-01	9.838227E+00	1.749758E+00	1.231726E-01	2.027979E-01	3.617346E+00	1.036612E-01	6.746098E-01	6.984393E-01	3.592471E-01	9.795165E+00	4.558749E-02	8.575013E-03	2.720519E-01	6.806795E-01	2.713665E-04	7.928146E-02	2.282064E+01	4.304191E+00	3.461316E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.057928E-02	4.720505E-04	2.152654E-02	1.602767E+00	1.077468E+01
4.867297E-03	8.118068E-01	7.087914E+00	4.408944E-02	5.947263E+00	2.034671E-03	1.925129E+00	4.645717E-02	3.684534E+01	1.440371E+00	1.763952E+00	1.769215E+00	1.017149E-01	3.100524E-02	1.012070E+01	8.487613E-01	1.285888E-03	1.987263E-01	9.215450E-03	4.159106E-01	7.989876E-02	2.730000E-01	1.500000E-01	1.360000E-02	2.113634E-01	5.936919E-04	2.989645E-02	8.919116E-03	1.946137E+00
1.340178E-02	6.016474E-01	5.706437E+00	1.169966E-01	1.576617E+00	9.899038E-02	2.264386E+00	4.887850E-02	5.103427E+00	9.296867E+00	2.763562E-01	1.677957E+01	1.257455E-01	2.708132E-02	1.039053E-01	1.368917E+00	3.916088E-03	1.570988E+00	1.133063E-01	5.644840E-01	1.294523E+00	2.730000E-01	1.500000E-01	1.360000E-02	2.477091E-02	5.553208E-02	1.892305E-01	1.801502E-01	1.845753E+01
3.164877E-02	1.471251E-01	1.008122E+01	1.325901E-01	7.000335E-01	2.032359E-01	1.773689E+00	9.457867E-02	1.717133E+01	9.609616E-02	6.236946E-01	1.966170E+00	2.839360E-02	9.502121E-03	1.115424E+01	2.808356E+00	9.147357E-04	7.910418E-01	1.176208E-02	1.335989E+00	7.762787E-03	2.730000E-01	1.500000E-01	1.360000E-02	3.263400E-02	4.306935E-04	4.334001E-02	1.130305E-04	2.162787E+00
1.239904E-02	9.321681E-02	5.436520E+00	1.362176E-01	3.531567E+00	2.405021E+00	3.595578E+00	5.014569E-02	4.774748E+00	1.224693E+00	1.913138E-01	1.858396E+00	7.137847E-02	8.284735E-03	3.105169E+00	2.666881E-02	6.184997E-03	7.556110E-02	1.922250E-01	1.061087E+00	1.005051E-01	2.730000E-01	1.500000E-01	1.360000E-02	5.860633E-02	1.420194E-02	2.297667E-01	1.300827E+00	2.044236E+00
6.979867E-03	8.031831E-02	6.978363E+00	1.046224E+00	2.829726E+00	6.129320E-02	8.953122E-01	8.422647E-02	4.438705E+00	2.604070E-01	4.125236E-01	4.345717E+00	1.008855E-01	8.982979E-03	3.428711E-01	2.815441E+00	4.452283E-04	2.138397E-01	5.874438E+00	4.117642E+00	6.006481E-02	2.730000E-01	1.500000E-01	1.360000E-02	6.690451E-03	1.779242E-03	1.383268E-01	1.175727E+00	4.780289E+00
2.595924E-03	2.746639E-01	3.659150E+00	4.356650E-01	4.225355E-01	7.973858E-01	6.816871E-01	2.621206E-01	2.512603E+01	2.836672E-01	1.412855E+00	1.067271E+00	6.128045E-02	1.047136E-02	3.166071E-01	2.408904E-01	2.037658E-04	1.676990E-01	6.646789E+00	2.974744E+00	2.770658E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.369592E-02	1.559113E-03	1.820246E-01	1.127469E-01	1.173998E+00
3.172061E-03	2.206064E-01	7.921914E+00	1.468096E-01	1.548980E-01	9.146696E-03	1.254673E+00	1.137055E-01	1.877721E+00	2.466137E-01	7.191198E-01	1.104235E+00	8.360982E-02	2.677066E-02	7.235503E-02	5.832117E-02	1.206076E-04	1.280558E-01	3.721114E+01	4.425223E-01	1.464792E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.980930E-01	9.229083E-03	4.209056E-01	5.321316E-01	1.214659E+00
1.165392E-02	1.126635E-01	1.011894E+01	2.039137E-01	6.399669E-01	2.568139E-01	3.545279E+00	2.559379E+00	3.988317E+00	1.648843E-01	1.935793E-01	1.194487E+00	9.985926E-02	9.473621E-03	2.817818E+00	3.221096E-02	2.219843E-04	6.669505E-02	1.206730E+01	1.806020E+00	1.086455E-01	2.730000E-01	1.500000E-01	1.360000E-02	4.888867E-01	2.304246E-04	2.373672E-02	2.039816E-02	1.313936E+00
2.699123E-04	1.250484E-01	1.181160E+00	7.051790E-01	1.774790E+00	1.127754E-01	6.278656E-01	1.123118E-01	1.038479E+00	2.827415E+00	3.366874E-01	5.208449E+00	9.127333E-02	1.162290E-02	5.372774E-01	6.649876E-01	1.105945E-02	6.007239E-02	1.833177E-04	4.191563E-01	1.176558E-01	2.730000E-01	1.500000E-01	1.360000E-02	6.323724E-01	1.709766E-03	1.312573E-02	1.078096E+00	5.729294E+00
9.119441E-04	1.440140E-01	4.416913E+00	1.352887E-01	4.623455E+00	7.244992E-03	1.503047E+00	5.879416E-01	2.438956E+00	5.303209E-01	3.637762E-01	1.062297E+00	7.502775E-02	8.085687E-03	5.052481E+00	1.398211E+00	8.167411E-04	1.910564E+00	1.789976E-02	3.948672E-01	3.910584E-02	2.730000E-01	1.500000E-01	1.360000E-02	1.055216E-01	1.199202E-03	4.551021E-02	3.544315E-03	1.168527E+00
4.916253E-03	9.764169E-02	2.274028E+00	7.576629E-02	3.736886E+00	1.539077E-02	2.228504E+00	1.839786E-01	5.443241E-01	3.521745E+00	2.780922E-01	6.547670E+00	9.987101E-02	1.314492E-02	6.489533E+00	3.183336E+00	4.588761E-04	7.318183E-02	1.376559E-02	9.731279E-01	1.118613E+00	2.730000E-01	1.500000E-01	1.360000E-02	1.717422E-01	3.044809E-04	2.076158E-02	1.027468E-03	7.202437E+00
2.744535E-03	1.096310E-01	9.183788E+00	2.518212E+00	3.806299E+00	3.890906E-02	1.438442E+00	1.133154E-01	7.463647E+00	1.036021E+01	1.899015E-01	1.626753E+00	1.150152E-01	8.843238E-03	3.768508E-01	3.107871E-02	6.324329E-04	9.623304E-02	2.294191E+00	4.553919E+00	4.696033E-01	2.730000E-01	1.500000E-01	1.360000E-02	2.194215E-02	7.577736E-02	3.740070E-01	9.180062E-03	1.789428E+00
3.834270E-04	3.084809E-01	8.047772E+00	9.964668E-02	6.136509E+00	1.063569E-01	6.393251E-01	3.847764E+00	2.228926E+00	8.172150E+00	1.904984E-01	1.253861E+00	5.340185E-02	1.063834E-02	3.417412E+00	1.032160E+00	5.392147E-03	4.805530E-02	6.008549E+00	5.615157E-02	3.749938E-01	2.730000E-01	1.500000E-01	1.360000E-02	1.460168E-02	1.384681E-02	4.371151E-01	1.547903E-04	1.379247E+00
